0,0,0,0.07298,0,0,0.046775,0,0,0.027702,0.016662,0.089988,0.0073105,0,0,0.25628,0,0,0,0.49904,0.062165,0.088985,0,0.22727,0.36618,0.13057,0.048582,0,0.046895,0.069744
0,0,0.38073,0,0,0,2.9141,0.60165,1.2892,0,0,0.1858,0,1.2367,0.78335,0,0,0.91896,0,0.13743,0.45358,0,0,0.040903,1.1309,0.42644,0,0.13222,0,0
0,0,1.8996,1.8381,0,0,0,0.1441,0,2.2433,4.3228,0,0.29368,0.36313,1.4478,0,1.5874,0.93349,0,0,0,1.5983,0,0,0.99015,0,3.8994,0,0.78206,0
0.62966,0.35885,1.5209,0,0,1.3122,0,0.17712,0.70393,2.4623,1.245,0.16252,0,0.7881,0,0.985,0.8035,1.0197,0,1.5016,0.043166,0.15281,2.3367,0,1.5196,1.0534,0,0.20192,0.69919,0
0,0,0.032679,0,0,0.087072,0.24474,0.010942,0,0,0,0,0.00044335,0,0.62418,0,0.015042,0.95464,0,0,0.037307,0.16047,0,0,0.025217,0,0.055928,0.61606,0.11353,0
0,0,0.47432,0,0.0014295,0,0,0,0,0,0.022726,0,0.022961,0.0067028,0.041054,0.0084044,0,0,0.012943,0.0056539,0,0,0.016881,0,0.00071994,0.14605,0,0.060405,0,0
0.75941,0.83546,0.45957,0,0.41554,0,0.98707,0.55487,0.54596,0.90155,0,0.27623,0,0.4017,0.11444,1.7287,1.746,0.27303,0,0.57535,0,0,0.029207,0,0,0,1.8444,0,1.385,0
0.38423,0,0.17903,0,0.4821,0,2.2906,1.857,1.1297,1.0894,0,0.24203,0.11618,0.6574,1.7285,0,0,0,0,0.14526,0,0,0.88998,0,0.35754,1.5174,0.9148,0.55135,0.7739,0
4.2932,1.5946,0.73076,0,0,0,0,0.15777,0,0,0.21863,1.0221,0.22967,2.3919,0.46584,0,0,1.2784,0,0.5208,0,1.3349,0,0.48994,0.10859,0,0.63453,0,0.40432,0
0.023866,0,2.1389,0.50354,0,0.24721,0.0049961,0,0.082294,0,0,0.21592,0,0,0,0.60547,0,1.1477,0,1.0775,0.020019,0,0,0,0.67132,1.8404,0.077774,0.56556,0.0054289,0
2.0449,0,0,1.2253,0,0.91213,0.38707,0.017055,0.23786,0,0,0.14447,0.70471,0.38958,0.13412,0.24514,0,0,0,0,0,0.30461,0,1.7567,0,0.1828,0,0,0.81006,0.018927
0.10165,2.2463,0.78817,0.050195,0,0,0.18584,0.13193,0,0,0,0.33888,0,0.21826,0.13331,0,0.50149,0,0.01743,0.60444,2.0511,0,0,0.02366,0,0,0.026432,0,0.36236,0
0.10583,0.76717,2.1567,0.032725,0,0,0,0.43593,0.52185,0.41953,0,0.55988,0,1.6132,0,0,1.4219,0,0,0.67472,0.73099,1.7806,0.60208,0,0,0,0,0,0,0
0,0,1.0575,0,0,0,0.61905,0,0.10187,3.1599,0,0,0,0.49596,0,0.20229,0.16162,0.015603,1.3147,0,0,0,0.15176,0.013776,0,0,0,0.029431,0.63115,0
0,0,0,0,0,0,0.50146,0.28532,1.2129,0,0,0,0.01854,1.5013,0.31338,0,0,1.034,0,0.38651,0,0.24503,0,0,0.051169,0,0.060271,0.026746,0.14011,0
1.7868,0,0.44526,0,0,0.049539,0,0.88662,0.33821,0,0.44845,2.6419,0,0,0,0,0,0.18257,0,0,1.4491,0.23975,0,0.21324,0,0.24291,0.31641,0,0.6587,0
0,0,0,0,0.076182,0,0,0,1.2266,0,0,0,0.20823,0.8526,0.094149,0,0.48153,0,0.33116,0.30925,0,0.18511,0,0.054422,0,0,0,0.26836,0.53388,0.050302
0.55304,1.0326,1.2919,2.0169,0,0,0.87744,0,2.7004,2.3998,0.69086,0.31381,1.5832,0.5457,0.62426,0,0,0,0.98845,0,0.41661,0,2.8055,0,0,1.055,0,0,1.372,0
3.7542,0.57667,0.46303,0.48186,0,0,0,0.75091,0.074827,0,0,0.189,0,0.60773,0,0.63501,0.24944,0,0,0,0,1.5006,1.6691,2.7467,0.62994,0,0,0.19488,0.58149,0
0,0.73942,1.618,0,0,0.033827,0,0,0.19135,0,0.34402,1.2722,0.77707,1.0031,0.076457,0,1.2445,0,0.53222,0,0.77855,2.26,0,0.021696,0.34026,0,0,0,0.39481,0
0.76592,0.023924,1.2688,0,0.96729,0.64148,1.1716,0,1.4,0.91436,0,1.0564,0.37836,0.73172,0.7128,0.96795,0,0.80806,0.48588,0.74468,0,0.1103,0,1.0639,1.7825,0,0,0.34702,0.1369,0
0.50755,0.58898,0.063736,0,0,0.30986,0,0.20721,0.096313,0,0.63032,0,0,0,0,0,0.26126,0.083697,0.033312,0,0,1.7431,0.0916,1.8998,0,0,0,0,0.16469,0
0.33211,0,0,0.27449,0,0.012933,0.2046,0,0.10958,0,0.23466,0,0,0,0,0.26414,0,0.16658,0,0.16681,0,2.0382,0.14444,2.8198,0.60911,0,0,0.10483,0,0
0.034883,0.29686,0,0,0,0.0042102,0.053494,0.49208,0,0.041217,0,0,0,0.57714,0.37028,0.23025,0.33128,0.15203,0,2.4512,0,0.0014912,0,0,0.72218,0.095701,0,0.78661,0,0
0,0.54238,1.1915,0,0.0055055,0,0,0,0.057281,0.20031,0,0,0,0.016499,0,0,0.15394,0.12965,2.333,0.17262,0,0.39459,0,0.082041,0,0.24222,1.4274,0.017545,0,0
0,0,1.6332,0.0096803,0.041357,0,0,0,0.50647,0,0.081942,0,0.033579,0,0.0036019,0.015911,0,0.05595,0.078708,0.36076,0,0.060769,0.13806,0.16933,0,0.25831,0,0,0,0
1.8689,0,0.78154,0,0.0015454,0,2.5235,0,0.71074,2.2559,0,0,0,1.7619,0,0,0,0,0.68636,0.10012,0,0.054105,0.095038,0,0.3424,4.1872,0.90467,0,0,0
0.22903,0,0.070437,0,0,0,0,0.10361,0.65701,0,0,0,0,0,0,0,0.18393,0.23079,0.04331,0.95576,0,0.42535,0,0.23525,0.61861,0,0,0,0,0
0.29674,0.7818,2.0229,0,0,0.28993,1.0506,0.26405,1.4029,0,1.6138,1.5646,0,1.2466,0,0,0.41112,0.046816,0,0.073708,0,0.88273,0,0,1.134,0.56699,2.3967,0.2645,0,0
0.58437,0,0,0,0,0,0.37427,1.1652,0.21834,0,0,1.4756,0.047264,0,0,0,0,0.038802,0.082851,0,0.43892,1.9623,0,1.5215,1.057,0.29821,0,0,0.055996,0.78868
0,0,0.086611,0,0,0.10612,0,0,0,0,0.003112,0,0,0,0.038215,0.16116,0,0.019982,0,0.02727,0,0.071571,1.1861,0,0.050222,0,0,0.014714,0.13574,0.27428
0,1.0053,0,0.22452,0,0.016822,0,0,0,0.52743,0,0.084584,0.30619,1.4026,0,0.131,0,0.20341,0,0,0,0.5397,0,0,0.34112,0.016131,0,0,0,0
0.72339,2.6198,1.6675,0.69417,0,0.43578,1.1457,0,1.6341,1.0016,1.796,0.29532,0,1.4008,0.83885,0.42667,0,1.7858,0.025915,0.085388,0.24813,0.41568,0,0.7677,1.3571,0.40779,0.10104,0.33736,0.4565,0
0,0.66483,0.69856,0,0.3636,1.1874,0.32515,0,0.1187,1.1443,0.48449,0,0.41495,0.78774,0.23349,0,0,1.0756,0,0.16564,0,0,0,0.072714,2.054,0.33853,0,0,0.42807,0
0,0,0,0.06508,0,0,0,0,0,0.14573,0.025835,0.025359,0.10218,0.19952,0.059501,0.051078,0.088305,0,0.082222,0.18895,0.0050305,0.16626,0.1268,0.15845,0,0,0,0.12182,1.0991,0.00077596
0.0038593,0.020151,0.020226,0,0.032273,0,0.019795,0.54461,0.071575,0,0,0.062233,0,0.59515,0,0.5995,0,0,0,0,0,0.28847,0.14697,0.025374,1.6887,0,0,0.86448,0,0
0,0,0,0,0,2.5882,0.10517,0,0.44685,0.22875,0.011839,0.046161,0,0.8769,0,0.49191,0,1.5374,0,0.12801,0.017562,0.013503,0,0,0,0,0,0.2474,0.39365,0.014698
0,1.6961,0,1.8507,1.6828,0,2.1085,0,1.3314,0.9774,1.3302,0,1.1153,0.41899,1.3621,0.03406,1.9509,0.88174,0,1.7107,0,2.4463,2.4579,0,0.26822,0,2.3372,0,0,0.39175
0,0.24133,0,0.058037,0,0.04336,0,0,0,0,0,1.2494,0,0.097789,0,0.0056985,0.10767,0,0,0,0,0.027172,0.12172,0,0,0.039966,0,0,0.25667,0.0072772
0,0,0,0.1163,0.022728,0,0.068112,0,1.1431,0.080613,0,0,0,0.65099,0,0.12184,0,0.85028,0,0.12364,0.0021229,0,0,0.064412,0.76848,0,0.020693,0,0.23306,0
0.051867,0,0,0.47394,0.29612,0,0,1.2929,0.72464,0,0,0.0083418,0,1.2742,1.7711,0.31735,0,1.4928,0,0.4528,0,0.082671,0,0,1.5553,0,0,0,0,0
0.17888,0.3018,0.81526,0,0.11633,0,0,0.010927,0,0.35078,0.039266,0,0.48008,0.1199,0,0,1.2746,0.15968,0,0.29765,0,0,0.11064,0.060072,0.16955,0,0,0.75525,0.75476,0
1.5702,1.8425,0.21545,0.39767,0.40249,0,2.0938,1.8841,0.21459,2.8616,1.0882,0,0.4418,1.1533,0,0.092632,4.5043,1.1653,0.85885,0.5211,0,1.2871,1.9857,0,0.24079,2.1914,0.71826,0,0.29646,0
0,2.2757,0,0.039898,0,0.10259,0.34297,0,0.27595,0,0.82699,0.32755,0.62488,0.26194,0,0,0.57538,0.42194,1.3721,0.62881,1.1937,3.488,0,0,0,0,0,0.094771,0.0029498,0
0,0.039238,0.10004,0.14112,0,1.1267,0,0.64284,0.12043,0,0,0.02563,0,0,0.43512,0,0,0.14062,0.22708,0.29518,0,0,0.10003,0.3236,0.69832,0.30534,0.33179,0,0,0.0086892
0,0,0.013207,0,0,0,0,0,0,0.015184,0,0.020757,0.012236,0.021357,0,0.075381,0,0.19284,0.0015473,0,0.0025707,0.025217,0.060954,0.14549,0,0,0,1.3348,0,0
0.10016,1.1082,0.37219,1.461,0,0,0.68527,0.67333,0.66922,0.40972,0.91462,1.7013,3.6016,0.039053,1.2591,0,0,0,0.34246,0.49426,3.6967,0.14032,0,0.55056,0,0,0,0,0.30788,0.54897
0.054888,0.38823,0,0.10626,0.59107,0,0.1727,0,0,0,0,0,0.16268,0,0.20317,0.16545,0,0.16696,0.030391,3.159,0,0.246,0.2056,0,0.84251,0,0,0.70779,0.18341,0
0,0,0.60056,0,0,0,0,0.022917,0.40652,0.49269,0,0,0.045974,0.079827,0,0,0.17517,1.2668,0,0.59175,0.047191,0,0,0,0,0,0.37344,0.13538,0.39301,0.10749
0.63403,0.094416,0.86209,1.1599,0,1.3762,0,0,1.8512,0,0,0.010922,0,0,0.05985,0.012764,0,0.84917,0.11382,0,0,0,0,0.68099,1.1021,0,0,0,0.46091,0
0.38654,0,0.5874,0,0,0,0,0,0,0,0,0,0.35312,0,0,0.31082,0,1.5933,0.18024,0.23982,0,0,0,0.28869,0,0,0,0.33864,1.557,0
0,0.53166,0,0.57754,0,0.01167,0,0,0,0.29619,0,0.02861,1.0881,0.67168,0,0.30496,0,0,0.15016,0,0.58589,0.40537,0,0,0.058154,0.014531,0,0,0.088136,0
0.49316,0,0.088644,0,0,0,0,0.62797,0.34553,0,0.38233,1.9023,0,0.12819,0,0,1.56,0.10714,0,0.95757,0,0.78876,0,0,0,0,0,0.4021,0,0
0,0,0,1.1275,0.57989,0,0.11509,0,0,0.021221,0,0,0,0.83164,0.27686,0.17292,0,0,0,0.071891,0,0.86682,0.027772,0,0,0.10896,0,0,0.32523,0
0,0.23716,0,0,0,0,0.0056376,0,0,0.069723,0,0,0,0,0,0.40484,0.29171,0.063508,0,3.6651,0,0.19235,0,0,0.83317,0.079772,0.07542,0.41202,0.072047,0
0,0.048322,0.37151,0,0,0.12798,0,0,0.0045601,0.2465,0.0030732,0.041885,0.016421,0,0,0.60652,0.053335,0,0.18185,0.63367,0,0,0,0.073307,0,0.1723,0,0.53393,0.76668,0.021398
0,0,0.48591,0.51189,0,0,0,0.65301,0.43233,0,0,0.29206,0,0.48023,0,0,0,0.86217,0.0033833,0.1772,0,0.44379,0.12193,0.88045,0,0,0,0.54694,0,0
1.6761,0,1.0825,0,0,1.1195,0.29227,0.97418,0.64456,1.0257,0,0,0,0,0,1.3677,1.5146,1.9509,0,0.014171,0.17805,0,0,0,0.26589,1.5183,0.74586,0.38957,0.29074,0
0,0.10286,0,0,0,0,0,0.11399,0.27847,0,0,0.272,0,0.94942,1.4376,0,0,0,0,0,0.73629,0,0,0.014725,0,0,0.16293,0.02493,0,0
0,0.087378,0.10455,0,0,0,0.14999,0.13364,0,0,0.80556,0.046834,0.1567,0,0,0.86144,0,0.12805,0,0.089224,0,0,0,0.70576,2.3386,0.26359,0.44995,0.32038,0.11532,0.13804
0,0,0,0.63076,0,0,0.038078,0,0.92096,0,0,0,0,1.6592,1.0983,0,0.3108,0.093984,0,0.62471,0,0.47119,0,0,0.61944,0,0,0.63672,0,0
0,0,0.006615,0,0,0,0,0.50515,0.25491,0.055236,0.028296,0,0.052401,0.16925,0,0,0.22991,0.10794,0,1.5195,0,0,0,0,0,0,0,0.40524,0.10651,0
0,0,0.090084,0,0.29996,0,0,3.4926,0.31056,0.0043666,1.2228,0,0,0.11721,0,0.0050258,0,0.15447,0,0,0,1.2991,0.017577,0,1.4221,0,0,0,0.14712,0
0,0,0.021845,0.0055585,0,0,0,0.029267,0.13559,0,0,0,0,0,0.70993,0,0,0,0,0.041084,0.10226,0.14479,0.36186,0,0.11808,0.099183,0.013362,0.7914,0.03311,0.063194
0,0.16797,0,0.64552,0,0,0,0,1.0689,0,0.19245,0.18385,0,0.93915,0,0.12305,0,1.5969,0.049842,0,0,0.080784,0.025997,0.79023,0.12688,0.51879,0.15423,0,0.16092,0
0,2.4891,0.6062,0,0.0082573,0,0,0,0,0.12153,0,0.55646,0.44177,0.23133,1.0652,0.21957,0,0.63595,0.018248,0.17044,1.0727,0,0.31173,0.095835,0.14369,0,0,0,0,0
0.17197,0,0,2.4381,0,1.3474,0.071482,0,2.8305,0,0,0.31232,0,0.83011,1.1665,0,0.16449,0.85509,0,0,0,0.32203,0.11406,0.38374,0,0.24968,0,0.74597,0.77095,0
0,0,0.96835,0.052116,0,0,0.49564,0,0.44345,0,0,0.24804,0.058427,0,0,0,0,0.14284,0,2.4529,0.090284,0.25388,0,0.26062,0,0,3.0249,0.77423,0,0
0,0,2.1915,0,0,0,0.68531,0,0.046928,0.84383,0,0,0,0.55284,0,0.13777,0.36136,1.7757,0,0.26138,0.017839,0.1612,0.044638,0,0,0,0,0.016602,0.54269,0.13249
0,0,0.024207,0,0,0.0026494,0,0,0,0.01839,0,0.058562,0.12066,0.29982,0,0.39143,0,0,0,0.54847,0,0,0.2917,0,0,0,0,0.91336,0.38988,0.16836
0,0.58445,0.59169,0,0,0.27009,0,0.049336,0.9165,0,0.0030421,0,0,0,0,0,0,0.015882,0.035797,0.48686,0,0.37418,0.17279,0.34033,0.1117,0.28336,0.11526,0.0034217,0.10894,0.021296
0,0,1.5776,0,0,0.25868,0.073279,0,0.72872,1.832,0,0,0.10213,0,0,0.039979,0.028413,1.5004,0,0,0.11793,0.056143,0,0,0.018192,0,0,0.54757,0.58774,0
0.42301,2.5264,0,0.19834,0,0.022764,0,0.03468,0,0.066938,0,0,1.3358,0.84224,0,0.24313,0,0.73165,0,0,0,0,0,0.0026536,0,0.053239,0,0,0.26458,0
0.093444,0.40083,0,0.36905,0,0.13901,0,0,0,0.077901,0.046069,0.052631,0.04183,0.61559,0,0.0044054,0,0.88882,0,0.035297,0,0.025202,0,0.035382,0,0,0,0.21848,0,0.043212
0,0.46626,0,0.40861,0,0.46173,0,1.4543,1.0136,0,0,0.22377,0,0.45008,1.454,0.33783,0.94441,1.5088,0.084142,0.58636,0.27045,0,0,0.64614,0,0.33857,0,0.65173,0.40364,0
0.71456,0.17196,0,0,0,0,0,0.64662,0,0,0,1.8324,0,0,0.16085,0,0.27992,0.43818,0.3474,0.037067,0.15307,1.2259,0.095303,0,0.012375,0,0.073039,0,0.28554,0
1.4045,0,0.15258,0,0,0.36449,0.20882,0,0.87888,0,2.8923,0.59417,0,0.38382,0,2.0421,0.12177,0.9828,0,1.2344,0,1.8861,0,0.59913,1.4403,0,1.7453,0.43951,0.15,0
0,0,1.5938,0,0.048709,0.72819,0.93444,0,0.094703,2.3726,0,0,0,0.12818,0,0.014541,0.99846,0.53067,0.019097,0,0.038936,0.37754,0,0,0.33633,0,2.5754,0.22595,0,0
0.35905,0.20359,0,0.027399,0,0,0,0.0085489,0,0,0,0,0,0,0,0,0.058883,0,0.003851,0.17166,0,0,0.90561,0.0035681,0.041087,0,0.030591,0,0.36578,0
0,0.0017595,0.40133,0.54462,0.098795,1.2595,0.42927,1.2708,1.01,0,0,0.12902,0,1.6349,0,0.34279,0,1.6296,0,0,0,0.055597,0,0,0.15818,0,0,0,0,0
0.67488,0.13051,1.0389,0.45987,0,0,0,0,2.1322,0,0.39366,0.099234,0.26792,1.3645,0.47448,0,0,1.644,0,0,0,0.35754,0,0,0.5189,0,0.086528,0.52096,0.11881,0
0,1.8064,0.54575,0,0,0,0,0,0.18192,0.073192,0.5991,0.089658,0,1.3831,0.70113,0.18855,0,0,0,0,4.4737,0.37216,0,0,0,0,0,0,0.38853,0
0.23944,0.17664,0,0,0,0.13576,0,0,0,0,0.016234,0.14842,0,1.159,0,0.080707,0.012854,1.0563,0.19537,0,0,0.13066,0,0,0,0.025012,0,0.30055,0,0.083619
0.98408,0.12469,0.83691,0,0,0,0,0.028037,0,0,0.64052,0.5245,0,0.87925,0.6294,0.56954,0,0.71668,0.092546,0.30129,0,0,0,0,0.42117,0,0.24982,1.3787,0.48047,0
0.039373,0.73659,2.1638,0,0,0,0,0.075335,0,0.64126,0.032112,0.036127,0,1.4773,0,0,0,0.8081,0,0,0,0.18928,0,0,0,0.21598,0.054837,0,0,0.031014
0,0,1.7649,0,0.091158,2.3199,0,0,0,1.6569,0,0,0.037084,0.23423,0,0,0.092031,0,0,0,0.1265,0,0,0.34034,0.0038749,2.7474,0,0.37246,0.7422,0
0.29125,1.298,0,0,0,0.097964,0.52025,0.093011,0.0058091,0.4234,0,0,0,0.0023629,0,0,0,0,0,1.2969,1.6118,0.53789,0,0,0.33795,0.1769,0.055774,0.59662,0,0.37109
0,0,0,0,0,2.0376,0.36994,0.030646,0.81409,0,0.22095,0.14839,0.055189,0,0,0.0030396,0.07929,1.8388,0,0,0,0,0,0,0,0.77008,0,0.4412,1.3896,0
0,0.29998,0,0,0,0.21454,0.027248,0.040867,0,0.36641,0,0.060433,0.1109,0.22622,0.20107,0.42809,0.077034,0,0,1.6679,0,0,0,0.0092535,0,0.027375,0,0,0.17979,0.040998
0,0.069653,1.2032,0,0,0,0.41994,0,0,2.3934,0,0.29764,0,0,0.15518,0.068409,0.016583,0.94285,0.32748,0.034733,0,0.15233,0.047165,0.032183,0.032408,0,0,0.21017,0.028316,0
0.23701,0,0.46773,0,0,0,0,0,0,0,0.30342,0,0.027375,0,0.10317,0,0,0.86972,0,0.20479,0,1.4883,0.087247,0,0.032563,0.11012,0,0,0,0
0,2.7513,0.52335,0,0,0,0.24486,0.033068,0.96438,0,0.39064,0,0.6721,0.68017,0.0063263,0,0.22591,0,1.253,0.044671,1.2002,0,0.22314,0,0,0,0,0.023573,0,0
0,0,0.018237,0,0.090011,0.036835,0,0.135,0.13879,0.10684,0,0.0020693,0,0.65789,0,0,0.13361,0,0.25263,0,0,0,0,0,0,0.034803,0,0.81902,1.1685,0
0,0,0.59552,0,0,0,0,0.27643,0.078648,0.30677,0,0.48769,0,0,0,0.0015973,0.10031,0,0,0,0,0,0.054305,0,0.18728,0.084747,0.37376,0,0.63649,0.050877
0,0,0.08435,0,0.045878,0,0,0.029686,0,0.12844,0.068907,0,0,0.54096,2.4884,0.32749,0,0.15084,0,0,0.015537,0,0,0.17802,0,0,0.18741,1.1962,0.55141,0
0,0,0,1.2489,0,0,0,2.8293,1.4173,0,0,0,0,0.59042,0.50226,0.10323,0.1402,0.64047,0,0,0,0.29373,0,0.54698,0.052704,0.063714,0,0,0,0
0.14569,0.13127,0,0,0,0,0.26479,0,0,0,1.2544,0,0,0,1.1392,0,0.061794,0.065697,0,0.1009,1.6062,0,0,0.03307,1.3718,0,0,0,0,0
0,0,0.01095,0,0,0.77929,0.48664,0,0,0,0,0,0.054002,0.72585,0,0,0,1.2451,0,0.12142,0,0.049047,0,0.070541,0,0.55512,0,2.154,0.69331,0.078968
0,0.39004,0.40719,0,0.12487,0,0.34581,0.26224,0,0,4.2657,0.12552,0,0.39987,0,0,0.050025,0,0,0.53117,0,0,0,0,0.16863,0,0.80901,0,0.46605,0.024776
0.046832,0,0,0,0,0.0027689,0,0,0,0,0.062835,0.0691,0.017036,0.096201,0.13728,0.14495,0.20245,0.67878,0,0.066055,0,0,0.28763,0,0.14578,0.29913,0,1.2141,1.2761,0.054803
0,0.43583,0.23161,0,0,0,0.63378,0,0,0.28489,0,0,0.22469,0,0,0.89658,0.21589,0.84328,0,0.94736,0,0,0.56218,0,0,0,2.3268,0.27898,0,0
0.07986,0,1.1753,0,0,1.1535,2.143,0,0,1.522,0.21042,0,0.13253,0.12851,0,0,2.4777,1.273,0,0.17259,0.088735,0.52279,2.2069,0,0.3102,1.7712,3.2531,0.75956,0,0
1.9375,0,1.7773,0,0,1.7188,0.15312,1.0125,0.4611,2.2637,0,0.82538,0,0,0,0,0.67727,1.6039,0.15718,0.34028,0.51954,2.1868,0,1.0672,1.1054,1.4601,0,0.85148,0.6507,0
0,0,0,0,0,0,0,0,0.26964,0,1.1651,0,0,0,0,0.64352,0,0,0,0.526,0,0,0,0.42673,2.148,0,0.16698,0.70486,0,0.36771
0,1.4074,1.279,0,0,0,0,0,0,0.49011,0.0019785,0.80261,0.015354,2.0221,0.61161,0.22162,0.58007,0.063196,0,0,0,0,0.20539,0.12268,0,0,0,0.25798,0.6835,0
0,0.28713,1.2943,0,0,0,2.1081,0.69689,0.21617,0,0.14684,0.11704,0.073916,0,0.0077894,0.32959,0.036082,0.34078,0,0,0,0,0.62462,0.16977,0.48044,1.6653,0,0,0,0
0.04705,0.16192,1.398,0,0,0.39218,0,0.20526,0,1.3864,0.083845,0,0,0.24068,0,0,0.11477,0.69842,0,0.52226,0.018945,0,0,0.041339,0,0,0,0,0.049717,0.044055
2.8153,1.0901,1.3124,2.4951,0,0.5239,0,0,2.4104,1.6934,0,0.12308,2.1793,0.11172,2.9062,0.29699,0,0.60208,3.3182,0,0,0,1.5762,0,0,0,0,0,0.034637,0.23025
0,0,0,0.2007,0.12155,0.0051207,0,0.061049,0.053629,0.05021,0,0.030069,0,0.1635,0.11518,0,0,0,0.017362,0,0.0071508,0.12517,0.031529,0,0.27737,0,0.011346,0,0,0.0054075
0,0,0.45219,0.058927,0,0,0,0.00348,0.22864,1.9309,0.037678,0.27588,0.0067994,0,0,0.059503,0,0.14008,0.60211,0,0,0,0.042148,0,0.014467,0,0,0.35547,0.6709,0
0,0,1.0432,0.015005,0,0,0,0.11185,0,0.25045,0,0.27655,0,0.11708,0,0.033495,0,0,0,0,0.1765,1.3642,0,0,0,0,0,0,0.22586,0.35539
0,0.18827,1.849,0,0,0.35582,1.2364,0.25398,2.2074,1.1198,0,0.56211,0.14961,1.4913,1.3821,0,0,1.502,0,0,0,0.27282,0.81184,0,0,1.1006,0.048806,2.3905,0.80836,0
0,0.012461,0.0057612,0,0,0,0,0.10375,0,0.07369,0.29802,0,0.018233,0.15123,0,0,0.33871,0,0.23166,0.12067,0,0,0.15515,0,0.13676,0.1265,0,0.089134,1.3947,0
0.33655,0.47071,1.1261,0,0,0.20392,0.56094,0.54689,0,1.8234,0.012015,0.10331,0.045002,0.55657,2.6946,0,0,0.72295,0,0,0,0,0.11181,0.079423,0,0,0,0,0.21025,0
0,0,1.4503,0,0,1.1389,0.45467,0.45419,0,4.1054,0.19411,0,0,0.23784,0,0,0.83935,1.4113,1.0779,0,0.31129,0,0,0,0,0.86357,0,0.53683,0.71647,0
0,1.7688,1.3814,0,4.8564,0,0.82681,0.050006,1.7633,0.18456,0,0,1.2342,1.0673,0,0,1.1982,0,0,0.28708,0,1.7383,0.13211,0,0.68798,0,0.29482,0,0,0
1.9539,0.12672,0,0,0,0,0,1.9992,0.012408,0,0,0.791,0,0,0,1.2497,1.2131,0,0,0,0,0.084331,0,0,0.84837,0,0.0088114,0.11244,0.092241,0
1.4706,0,0,2.4357,0,0.17896,0,0,1.9824,0.032218,0.11195,0,0,0.51717,0.77633,0,0,0.64009,0,1.851,0,0,0,1.5523,0,0,0.0055508,0.40571,0,0.45977
