0.02539,0,0.0010344,0,0.0021184,0.011699,0.0056962,0,0,0,0.03029,0,0,0,0,0.0024417,0,0.0029164,0,0,0.0021234,0.003342,0,0.0014361,0.012972,0,0,0,0,0.00072539,0,0.0028895,0,0,0.0010532,0,0.029331,0.00020032,0,0,0,0,0.0054536,0,0,0,0.012215,0.0072391,0,0,0,0.0052899,0,0,0,0,0,0,0,0,0.0066868,0,0,0.0016324,5.4372e-005,0.00084995,0,0,1.627e-006,0.0019852,0,0.0035343,0,0,0.0028484,0,0,3.6546e-005,0.0052776,0.0022863,0,0.0022507,0.007399,0,0,0.0081311,0,0,0,0,0.0022581,0,0,0,0.00073225,0.0026194,0,0.0034658,0.00075269,0.012693,0,0.0011118,2.5077e-005,0,0,0,0,0,0,0.0093518,0.007742,0.0076105,0,0.00027032,0,0.0021197,0,0,0,0,0,0,0,0,0.00093611,0,0.012346,0,9.995e-006,6.8519e-005,0.011627,0,0.00019498,0,0.00074424,0,0,0,0,0,0.0047107,0.00096112,0,0,0,0.00051566,2.6521e-005,0.0013787,0,0,0.0022025,0,0,0,0,0,0,0.00035013,0.00027656,0.0038722,0.0017148,0,0.00015394,0,0.00071088,0,0,0,0,0.0038962,0.00081688,0,0,0,0,0.0053436,0,0,0.00087066,0,0,0.00018621,0.01294,0,0.0019213,0.0007067,0,0.00056664,0,0.0098718,0,0,0,0,0.0044423,0,0.00060088,0,0,0,0.013869,0,0,0,0,0,0,0,0.0016838,0.0030616,0,0,0,0.0058445,0,0,0,0,0,0,0,0,0.0020419,0,0,0.0042124,0.0050581,0,0,0,7.2201e-005,0,0,0.0041343,0,0.022586,0,0,0,0,0,0,0.0021325,0,0,0,0,0,0,0,0,0,0,0,0.025811,0.0049679,0,0.0098102,0,0,0,0,0,0,0,0.010641,0,0.00013442,0.00024436,0,0.00079434,0,0,0,0.017577,0,0.008178,0,0.0037347,0,0,0,0,0,0.0031871,0,0,0,0.016584,0.024488,0.00046349,0.00069698,0,0,0,0.0074477,0,0,0,0.0013927,0,0.0022235,0.005028,0,0,0,0.00030211,0.019519,0.0046744,0.0031285,0.021089,0,0,0.0052384,0.0013412,0.00013483,0,0,0.00018446,0,9.9427e-005,0,0,0,0,0,0.0017008,0,0,0.00028859,0,0,0,0,0,0.0051764,0,0,0.00243,0,0.00011835,0,0.00098785,0,0,0,0.00085179,0,0.011671,0,0.0008225,0.0023237,0.00079126,0.0013962,0,0.0002501,0.040622,0.020233,0.0028977,0,0,0,0,0.0018809,0.0017766,0,0,0,0.00074267,0.001048,0.00033698,0.0031125,0,0,0.0021129,0.00040852,0,0.00073979,0,0,0,0.00016884,0,0.0053898,0.00017761,0,0.014786,0,0.00080831,0,0.0003097,0.00010074,0,0,0.00015706,0.0029765,0,0,0,0,0,0,0.0062127,0,0,0.0028012,0.0022737,0.012977,0,0.0005837,0,0,0.00019913,0,0.0030336,0,0,0,0,0.00019038,0.00010663,0,0.01222,0,0,0,0.00096387,0.00044736,0,0.00078536,0.0017112,0,0.010117,0,0.030607,0.0016041,0.0076597,0,0,0,0,0,0,0.0043847,0,0.0033623,0,0.052595,0,0.020365,0.00041635,0,0.00096287,0,0.00018187,0,0,0.011638,0,0.021906,0,0,0,0,0.0050539,0,0,0,0.00012166,0,0,0.0008365,0,0.0035649,0,0.00021381,0,0,0,0.0068724,0.0048044,0.007195,0.0092054,0.0037933,0.057661,0.014749,0.00010602,0.0030977,0.00020277,0.017903,0.00017539,0,0,0.0027061,0,0,0,0.0059233,0,0,0,0.0033702,4.4521e-005,0,0,0,0.0014457,0,0,0,0,0.00018258,0,0,0.0014928,0.011777,0,0,0,0.0010427,0,0,0.00070188,0,0,0,0,0,0.0072919,0,0,5.7714e-007,0,0,0,1.3627e-005,0,0,0.0005665,0,0.00073429,0.00037072,0.0054502,0,0,0.0010226,0,0,0,0.0096287,0,0.00074564,0,0,0,5.6197e-005,0.0031606,0,0,0,0,0,0.00043376,0,0,0,0,0,0,0,0,0.0007509,0,0,0,0,0,0,0,0,0,0,0.00016508,0,0,3.295e-005,0.00060354,0,0.00098213,0,0.0031567,0.0095533,0.0017413,0,0.0011656,0,0,0,0,0.0030223,0.00035059,0.0011322,0,0,0,0.00014276,0.00072236,0.00015852,0,0,0,0,0.0043169,0,0,0,0.00062864,0.0024117,0,0,0,0,0,0,0,0,0.0086952,0,0,0,0,0,6.2905e-005,0,0.0010106,0,0,0,0,0,0,0,0.00044821,0,8.0187e-005,0,0,0,0,0,0,0.0061914,0,0,0.0022501,0,0.01106,0.00043459,0,0,0,0,0,0,0.014969,0.012906,0,0.0016975,0.0029015,0,0,0.022739,0.0035997,0.018628,0,0,0.00010141,0,0,0,0,0.0035879,0.0023872,0.0089144,0.01138,0,0,0,0,0,0,0,0,0,0,0,0.0044004,0,0,0,0,0.005672,0,0.016674,0,0.0045429,0.00037559,0,0,0,0,0.00034218,0,0,0.00041652,0,0,0,0,0,0,0,0.0021181,0,0,0,0.00085584,0,0,5.2567e-006,7.9424e-006,0,0,0,0.00042638,0,0.004018,0.00032034,0.0014958,5.7751e-005,0,0,0.0011022,0,0,0.00042639,0.00074572,0,0.0017495,0.0070123,0,0.00095004,0.006854,0,0,0,0,0,0,0.0017072,0,0.0019373,0,0,0,0,0.0033168,0.01873,0,0.00070502,0.0017709,0,0.0014741,0,0.0097752,0.08742,0,0.00021039,0,0,0.01016,0,0,0,0.0014229,0,0,0.00040305,0,0,0.00050496,0,0.00062056,0.049331,0.00085949,0,0,0,0.00012269,0.00062154,0,0.043422,0,0,0,0.012708,0.01401,0.00046948,0.00033279,0,0,0.0041189,0,0.020086,0.024825,0.0866,0.025021,0.0072407,0.003042,0,0.012412,0,0.11092,0.0058363,0.066576,0,0.0052218,0,0,0.00065823,0.00088057,0,0.0002575,0.029375,0.012634,0,0.041864,0,0.029667,0.007142,0.0081461,0.027504,0.017246,0.0065298,0,0,0.00022208,3.3109e-005,0.00054811,0,0,0,0,0,0,0.0028471,0.016753,0,0,0,0,0,0,3.6578e-005,0,0.0010186,0.0071836,0.031674,0,0,0,0,0.0029492,0,0,0.0069017,0.063513,0.12159,0.060244,0.002779,0.064311,0.0029703,0.014519,0,0,0.00051542,0.011944,0.00033994,0.042032,0,0.033535,0,0,0,0,0.11834,0,0.065384,0.009279,0.050049,0.0015775,0.0062542,0.028282,0,0.05038,0,0.02241,0,0.0022066,0.0094522,0.066478,0.0037727,0.048019,0,0,0.011167,0.096088,0.0038038,0,0.0049797,0,0,0,0,0,0.098199,0.055843,0.17419,0,0,0.013937,0,0.037704,0.022712,0,0.010498,0.0071584,0.16994,0,0.0031046,0.0010582,0,0.032178,0,0,0.0030418,0.00014165,0,0,0,0,0.0048018,0.089404,0.018547,0,0.090901,0,0.028961,0.052976,0,0.017878,0,0.083954,0.019239,0,0.07565,0,0,0.00032276,0.17761,0.0014661,0.00027497,0,0.00028029,0,0.0039137,0.00035778,0.0088444,0.00079702,0.0039462,0,0,0,0,0.00045476,0,0,0,0,0.012528,0.0050171,0.00023882,0.0001668,0.002624,0,0.003378,0,0,0.0015873,0,0.0009684,0.011936,0.00031201,0,0,0.00064539,0,0,0.01781,0,0,0.0025813,0.01258,0.027121,0,0.055764,0.0089322,0.040597,0.0033214,0.00065011,0.0064601,0.0015372,0,0,0,0,0,0.040795,0.14515,0.014684,0.02106,0,0,0,0.00017934,0.00035287,0.00046026,5.6225e-005,0,0,0,0,0,0,0.00038821,0,0.0002753,0,0.0014497,0,0.0048895,0,0.001105,0,0,0.0021884,0,0,0,0,0,0.0099255,0.0002547,0.0004251,0,0,0.012175,0,0,0,0,0.002739,0,0,0,0,0,0,0,0.010666,0.00085628,0,0.0012396,0,0,0.023741,0.00029791,0,0,0.0022012,0,0,0.0072975,9.9427e-005,0,0.00073082,0,0,0,0.00084132,0.00011635,0,0.035548,0.00040629,4.9371e-005,0,0,0.0014133,0.00085354,0.00030291,0,0.00043719,0.00072799,0,0.0052191,0.0017028,0,0,0.00098662,0.00026669,0,0,0,0,0,0.00036252,0,0,0,9.9342e-006,0,0.00086491,0,0,0.00096108,0,0.0059458,0,0,0,0,0,0.00092196,0,9.8934e-005,0,0,0,0,0,0,0,0,0.00023536,4.807e-005,0.0013946,0.013874,0,0.011727,0,0.00062828,0,0.0020106,0.0047097,0.00019136,0,0,0.00077417,0,0.0011519,0,0,0,0,0.00033424,0,0.014805,0,0,0,0.0010967,0,0,0.00032518,0,0,0.0072278,0,0,0.0053914,0,0.0043788,0,0.0005771,0,0,0.0029159,0.00042288,0,0,0.00053303,0.00045249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14341,0,0,0.0018787,0,0,0,0,0.00098666,0.00065364,0.070108,0,0.0079203,0,0,0,0.0022492,0,0,0,0,0,0,0,0,0.0018373,0,0,0,0,0,0,0,0,0,0.0186,0,0,0,0,0,0,0.0050807,0.0075591,0,0,0,0.0040257,0,0,0,0.00024475,0.0019733,0,0,0,0,0,0.0001953,0.0014528,0,0,0.00016144,0,0.0017916,0,0,0,0,0,0,0,0.0022205,0,0.020719,0,0.00062563,0,0,0.012487,0,0,9.1961e-005,0,0.00089232,0,0,0.0014543,0,0.0039519,0.00045618,0,0,0,0,0,0.00028843,0.00018821,0,0,0.0018039,5.0671e-006,0,0,0,0,0,0,0,0,0,0.00081244,0.00012368,0,0.0029262,0,0,3.5933e-005,0,0,0.00068712,0,0.00016187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0073344,0.00013122,0,0,0,0,0.0025772,0,0,0,0,0,0,0,0,0,0.00059355,0,0,0,0,0,0.00064373,0,0,7.9929e-005,0,0,0,0.015808,0,0,0,0.0053223,0.0050764,0,0,0,0.019905,0,0,0,0,0,0,0,0,0,0.00096673,0,0,0.0028011,0,0,0,0,0,0.00045652,0,0,0,0,0,0,0,0,0,0.038912,0.0026237,0.022201,0.023438,0.042706,0.0037906,0.012615,0.10987,0,0,0.022712,0.0020387,0,0.2187,0.00057974,0.0054057,0.0042398,0.0010598,0,0,0,0.0083591,0.002366,0,0,0,0,0,0,0.0040211,0,0,0.057872,0.0031355,0,0,0,0.0021472,0.1427,0.086955,0.0078347,0.051255,0.00098148,0.018587,0,0,0,0,0.060595,0.0050162,0.012167,0.0040242,0.0013627,0,0.0002274,0.035207,0,0.0044735,0,0,0.00068473,0,0,0.0014604,0,0,0,0.0033627,0,0,0,0,0.0015352,0.001634,0,0,0.00014791,0,0,0.004233,0,0.0029023,0,0,0,0.010458,0,0,0,0.0020971,0,0,0.0004485,0.047081,0.023483,0.001806,0,0,0.0027604,0,0,0.0094654,0.0064579,0,0.020801,0.0013979,0.013653,0,0.015231,0.067455,0,0.00035047,0,0,0.0019749,0,0.0058057,0,0.0050416,0.00054972,0,0,0.0051447,0.0030087,0,0.0019292,0,0,0.086717,0,0,0.0022436,0.0015714,0.00049431,0.027633,0.050602,0.012383,0.024409,0.006622,0,0.040977,0.0349,0,0.0037922,0.01382,0.00055353,0,0.007868,0.0044423,0.00048725,0,0,0.0020867,0,0,0,0.045278,0.087083,0,0.0010303,0.011438,0,0.0063288,0,0,0.14041,0.068869,0.028029,0.00025044,0.003621,0,0.060736,0.0040572,0,0,0.00024764,0,0,0.00065995,0,0.00038355,0,0,0.0037943,0,0,0,0,0.09009,0.0037823,0.00089838,0.0016515,0.00055104,0,0,0.00070812,0.0012987,0,0.0013373,0.0037858,0,0.00091737,0,0,0.015253,0.093947,0,0,0.00072417,0.0019371,0.0031586,0.0074618,0.0033366,0.00043344,0.0015995,0,0.00059451,0.00012051,0,0,0,0,0,0,0,0,0.010941,0,0.0023742,0.00014369,0.021722,0.01072,0.00013122,0.059827,0,0.045183,0,0.013679,0.14255,0.0053455,0,0,0,0.0011976,0,0.00025605,0.0071674,0.0041754,0.027997,0.028802,0.0067952,0.0025821,0.0011433,0,0,0,0,0,0,0,0.0031958,0,0,0,0,0,0,0.0008993,0,0.025733,0.0077803,0,0,0,0,0,0.0011836,0,0.00014438,0,0.028206,0,4.6127e-005,0,0.00061991,0.0015199,0.014338,0.020955,0.01319,0,0,0,0.00016114,0,0,0.0098126,0.00043345,0,0,0,0,0,0,0.00037162,0,0,0,0,0,0,0,0,0,0,0.0049223,0,0,0,0.008779,0,0.00053832,0.087561,0,0.0022772,0.00035792,0.00041259,6.5191e-005,0,0,0.0042244,0,0.004049,0.0059492,0.11927,0.032099,0.0015927,0.016662,0.024166,0.00023835,0.030802,0.0039784,0,0,0,0,0,0.004768,0,0,0.000499,0,0,0.018388,0.015554,0,0.0056251,0.0021795,0,0.030526,0.017636,0.041269,0.0046587,0.026272,0.10436,0.077026,0.0021454,0.018751,0.016201,0.014583,4.9738e-005,0.020746,0.023342,0,0.047448,0.0018373,0.0063361,0.00054842,0.049515,0.0065774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011267,0,0,0.0021812,0,0.0033648,0,0.00046856,0.0072975,0,0.022114,0.0005384,0.030219,0.0072849,0.00038257,0,0,0.045471,0.00048558,0,0.00010604,0.014736,0.012837,0.024529,0.068545,0.0086124,0.0050997,0.03417,0,0.022017,0.00022469,0.038196,0,0,0,0,0,0,0,0.0011479,0,0.00028846,0,0,0,0,0.0069001,0,0,0,0,0.00016281,0,0,0.0017862,0,0,0.0089651,0.043819,0,0.0027647,0.00036847,0.00057911,0.0013306,0.0051966,0,0,0.0029902,0.0082851,0.0074336,0.0066564,0.0037134,0.0027361,0.0051828,0.00049763,0.0010979,0,0,0,0.0015103,0.00021224,0,0,0,0,0,0.0020255,0,0,0,0.00073457,0,0,0,0,0,0,0.00018366,0.0091118,0,0.00058985,0,0.0019102,0,0,0,0,0.0024675,0.0042614,0,0,0.00090013,0.00089206,0,0,0.0047231,0.012243,0,0,0,0,0,0,0,0.0099241,0.0011148,0,0,0,0.00018444,0,0,0,0.0061841,0,0,0,0,0,0.00057032,0.00024748,0.0071135,0.030036,0.025258,0.0022739,0,0,0,0.0006789,0,0,0,0.0011605,0.00048678,0,0.0005878,8.1814e-005,0,0,0,0.00066545,0.0025469,0,8.952e-005,0,0.00047275,0,0.00088418,0,0.00066824,0.00028056,0,0.0003412,0.011714,0.00030889,0,3.3947e-005,0,0.00073644,0,0.00012853,0.00029565,0.0008228,0.0071302,0,0,0.0088903,0,0,0.0031234,0,0,0.023168,0.0003455,0,0.0051284,0,0,0,0,0,0.16465,0.016914,2.5959e-006,0.00031384,0.00018107,0,0,0,0,0,0.0025848,0,0,0,0,0,0.016181,0.019851,0.00082456,0,0.032681,0.00053558,0.0012709,8.8084e-005,0.020406,0.031629,0,0.0013689,0.017137,0.0067541,0.0067559,0.0017402,0,0.0015642,0.0030775,0,0,0,0.00091289,0,0.0071655,0,0,0,0,0,0,0,0,0,0,0,0,0.00066765,0.011429,6.1457e-005,0.00035164,0,0,0,0.0015891,0.0019985,0.0065133,0,0.0003415,0.15011,0.024468,0.018804,0.16727,0.0001186,0,0,0.013327,0,0,6.1887e-005,0,0,0,0,0,0,0.00020446,0.0036119,0.001725,0.00084478,0.00050634,0,0,0,0,0,0,0,0,0,0,0,0,0.0021296,0,0,0,0,0.00043437,0,0,0.00052639,0,0.00077774,0,0.00010649,0,0,0.0033301,0,0.009678,0,0,0.0003593,0.00048278,0.013355,0,0.0017239,0.003087,0.015352,0,0,0,0,0,0.00075432,0.002267,0,0,0.0019453,0,0.00050625,0,0.00018195,0,0,0.00076495,0,0,0,0,0,0,0.0033839,0,0.0019011,0.0012317,0,0,0,0,0,0,0,0,0.12461,0.016689,0.006547,0.24141,0.0055655,0.012163,0.01099,0.015334,0,0.0038378,0.001988,0,0,0,0,0,0,0.00067388,0,0.006732,0,0.0023856,0,0,0,0,0,0.0018809,0,0.00032538,0,0,0,0.00010038,0.00079605,0,0,0,0,0.019996,0,0,0.0088977,1.7128e-005,0,0,0,0,0.00073358,0.0002165,0,0,0,0.04136,0.0034001,0.041421,0.0011182,0.030672,0.016871,0.015169,0,0,0,0,0,0,0,0.0018917,0,0.0085923,0,0,0,0.00073804,0.0021881,0.0025655,0,0.011622,0.00056219,0.0057941,0.014722,0.0061769,0,0,0,0,0,0,0.0095129,0,0,0.00011595,0.034217,0,0,0.001056,0,0.15855,0.029789,0.00033828,0,0.018007,0.00067505,0,0.003136,5.6323e-005,0,0,0,0,0,0,0,0,0.0089432,0,0,0,0.00041255,0.003171,0.00071603,0.015477,0,0.025877,0.061884,0,0,0,0,0,0,0,0.0039493,0.064269,0.0019184,0,0,0,0,0,9.0793e-005,0,0.077942,0,0.037837,0.017088,0,0.075992,0.012026,0,0.01843,0.01037,0.0041426,0,0.011846,0,0.021279,0,2.3049e-005,0.0011912,0,0,0,9.5308e-006,0,0,0,0,0,0,0,0,0,0,0.00047324,0.00063947,0.0050905,0,0.00017278,0.0013743,0.00010567,0,0,0.00064363,0,0,0,0,0,0,0,0.0019859,0,0,0,0,0,0,0,0,0.013218,0,0,0,0,0,0,0,0,0.00050305,0,0,0,0,0,0.00036821,0.0044733,0.00020677,0,0.0055145,0.0086071,0,0,0,0,0.026188,0.0023966,0.0074778,0,0,0.16335,0.00034597,0.007645,0,0,0.0099011,0.00033676,0,0.0033451,0,0,0,0,0.0041766,0,0,0,0,0,0.008178,0,0,0,0.0012426,0.0063543,0,0.0072301,0.043739,0.0068254,0.0099862,0.0049888,0.00050515,0,0,0.029643,0.0031057,0.0077522,0.0023225,0,0,0.0047884,0.0023914,0.0024874,0,0.00696,0,0,0,0,0.0013512,0,0,0,0,0,0.00029729,0,0.00010934,0,0,0,0,0.00079884,0,0,0,0,0.023401,0,0,0,0.0010558,0,0,0,0,0.000388,0,0.0016531,0,0.002456,0,0,0,0,7.707e-005,0.00072104,0.0025172,0,0,0.0022067,0,0,6.677e-005,0,0.015898,0,0,0,0,0.017397,0.0086348,0.086221,0.1316,0.0064161,0.019874,0.00038744,0,0,0,0,0.0030666,0,0,0.00036703,0,0,0,5.1824e-005,1.5292e-005,0.0034144,0.0063048,0.018323,0.0052852,0.0058507,0,0.0018849,2.859e-005,0.0018777,0.0096521,0.0012199,0.042784,0.030388,0.010623,0.00073095,0,0,0,0,0,0.0066301,0,0,0.0012201,0,0,0,0,0,0.0073499,0.010276,0.0030117,0.061708,0.00064268,0,0,0,0.0014385,0.0026541,0.00099942,0.00098543,0.00086092,0.0032278,0,0,0,0,0,0.033268,0.0020945,0.00028029,0.011411,0,0,0,0.10908,0.00068269,0.015202,0.00012841,0,0,0.00035987,0,0,0,0,0,0,0,0,0,0,0,0.026671,0,0.0026132,4.9094e-005,0.015393,0.025063,0.022752,0.0006793,0,0.0016887,0,0.00021512,0,0,0.0014354,0.0004188,0.0015734,0.00026016,0.00030627,0.0050819,0.0049088,0.018299,0.00040105,0.017351,0.0025253,0,0.045972,0.0060153,0,0.018098,0,0.017791,0.00014071,0.011357,0,0,0,0.00060482,0,0,0.0084385,0.00011519,0.0084827,0.052555,0.035181,0.13542,0.050188,0.0014627,0.00083071,0,1.6712e-005,0.00072392,0,0.0080892,0,0,9.3101e-005,0.0009903,0.032499,0.0028907,0,0,0,0,0,0.0019653,0,0.16133,0,0.010125,0.0020019,0,0,0.0006572,0,0,0.0027498,0,0,0,0.00021701,0.0060669,0,0.00021806,0,0.00028847,0.0034587,0,0.002508,0,0,0.0027374,0.084921,0.00020985,0.0012792,0,0,0.00029876,0,0,0.00087823,0,0,0,0.00048476,0,0.064125,0,0,0.00070291,0,0.0049555,0.015704,0,0,0,0,0.0050272,0,0,0,0,0,7.7285e-005,0,0,0,0,0.013266,0.014577,0.0075383,0.00021617,0.00026754,0.0005296,0.0026872,3.7786e-005,0,0.0053351,0,0,1.2346e-005,9.0924e-006,0,0.0001019,0,0,0,0,0,0,0,0,0.030159,0,0.00078259,0,0,0,0.00050508,0,0.0028908,0.0027571,0.0066864,0.00641,0.01313,0.0088684,0.011069,0.0034612,0.02172,0.0014497,0.0014094,0.0020502,0,0.005943,0.00089422,0.0010234,0,0.00042003,0.021458,0.025518,0,0.019865,0.0096635,0.0051053,0.0012921,0.01658,0.0073985,0,0.0021803,3.4232e-005,0.013244,0,0.0017016,0.0026692,0,0,0,0,0,0.00058234,0,0,0,0.0036013,0.0062655,0,0,0,0,0.0019985,0,0,0,0,0,0,0.036111,0,0.0013287,0.0015077,0,0,0,0,0,0.00036977,0,0,0,0,0.011022,0.0015241,0.0034333,0.00024082,0,0,0.014062,0,0.0034389,0,0.00034991,0.001178,0,0,0,0.0010873,0,0,0,0,0,0,0.019456,0,0,0,0,0.00030378,0,0,0.00010871,0,0,0,0.0026945,0.016538,0,0,0,0,0,0.0010717,0,0,0,0,0.00069041,0,0.00085946,0.00040862,0,0,0,0.0010276,0.00080191,0.0056525,0,0.00067463,0,0,0,0.0012292,0.015422,0.0076914,0.00086115,0,0,0,9.6072e-005,0,0.00066126,0,0.00027905,0,0.0020629,0.00082605,0,0,0,0.057014,0,0.0022853,0,0,4.3141e-005,0.001204,0,0.00030614,0,0,0.00077667,0.0016703,0,0,6.0011e-005,0,0,0,0.00059964,0,0.0054806,0.00017311,0,0,0,0,0,0,0.0014557,0,0,0.00027293,0,0.00059315,0.012706,0,0,0.00059169,0,0,0,0,0.00054923,0.00083899,0,0.00037852,0,0,0,0,0,0,0,0.0025879,0,0,0,0,0,0,0,0,0.0027734,0,0.0010059,0,0
